% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=123456, Mon Jun 23 12:49:21 2025
1 13 -0.015823038685172763 -0.003920300258796154 0.004751251643782381 0.026475564058712514 0.9496666076845878 0.966414507467494 0.9787606291675629 0.9907882681198636 0.9940167404481339 0.9960263295885489 0.9962572544638914 0.9970209174880873 0.9979804003719551 0.9991247146929996 1.0001459924581293 1.000271903828135 1.000624388492407 1.0010553191304707 1.0011073328306699 1.001658345252273 1.0026071409648531 1.0028003075069087 1.005054571560692 1.0074367811649028 1.009870227743124 1.015291642195351 1.0215402349577258 1.028103311952201 1.0328549941494138
2 26 -0.015823038685172763 -0.003920300258796154 0.004751251643782381 0.026475564058712514 0.9496666076845878 0.966414507467494 0.9787606291675629 0.9907882681198636 0.9940167404481339 0.9960263295885489 0.9962572544638914 0.9970209174880873 0.9979804003719551 0.9991247146929996 1.0001459924581293 1.000271903828135 1.000624388492407 1.0010553191304707 1.0011073328306699 1.001658345252273 1.0026071409648531 1.0028003075069087 1.005054571560692 1.0074367811649028 1.009870227743124 1.015291642195351 1.0215402349577258 1.028103311952201 1.0328549941494138
3 39 -0.015823038685172763 -0.003920300258796154 0.004751251643782381 0.026475564058712514 0.9496666076845878 0.966414507467494 0.9787606291675629 0.9907882681198636 0.9940167404481339 0.9960263295885489 0.9962572544638914 0.9970209174880873 0.9979804003719551 0.9991247146929996 1.0001459924581293 1.000271903828135 1.000624388492407 1.0010553191304707 1.0011073328306699 1.001658345252273 1.0026071409648531 1.0028003075069087 1.005054571560692 1.0074367811649028 1.009870227743124 1.015291642195351 1.0215402349577258 1.028103311952201 1.0328549941494138
4 52 -0.015823038685172763 -0.003920300258796154 0.004751251643782381 0.026475564058712514 0.9496666076845878 0.966414507467494 0.9787606291675629 0.9907882681198636 0.9940167404481339 0.9960263295885489 0.9962572544638914 0.9970209174880873 0.9979804003719551 0.9991247146929996 1.0001459924581293 1.000271903828135 1.000624388492407 1.0010553191304707 1.0011073328306699 1.001658345252273 1.0026071409648531 1.0028003075069087 1.005054571560692 1.0074367811649028 1.009870227743124 1.015291642195351 1.0215402349577258 1.028103311952201 1.0328549941494138
5 65 -0.015823038685172763 -0.003920300258796154 0.004751251643782381 0.026475564058712514 0.9496666076845878 0.966414507467494 0.9787606291675629 0.9907882681198636 0.9940167404481339 0.9960263295885489 0.9962572544638914 0.9970209174880873 0.9979804003719551 0.9991247146929996 1.0001459924581293 1.000271903828135 1.000624388492407 1.0010553191304707 1.0011073328306699 1.001658345252273 1.0026071409648531 1.0028003075069087 1.005054571560692 1.0074367811649028 1.009870227743124 1.015291642195351 1.0215402349577258 1.028103311952201 1.0328549941494138
6 78 -0.015823038685172763 -0.003920300258796154 0.004751251643782381 0.026475564058712514 0.9496666076845878 0.966414507467494 0.9787606291675629 0.9907882681198636 0.9940167404481339 0.9960263295885489 0.9962572544638914 0.9970209174880873 0.9979804003719551 0.9991247146929996 1.0001459924581293 1.000271903828135 1.000624388492407 1.0010553191304707 1.0011073328306699 1.001658345252273 1.0026071409648531 1.0028003075069087 1.005054571560692 1.0074367811649028 1.009870227743124 1.015291642195351 1.0215402349577258 1.028103311952201 1.0328549941494138
7 91 -0.015823038685172763 -0.003920300258796154 0.004751251643782381 0.026475564058712514 0.9496666076845878 0.966414507467494 0.9787606291675629 0.9907882681198636 0.9940167404481339 0.9960263295885489 0.9962572544638914 0.9970209174880873 0.9979804003719551 0.9991247146929996 1.0001459924581293 1.000271903828135 1.000624388492407 1.0010553191304707 1.0011073328306699 1.001658345252273 1.0026071409648531 1.0028003075069087 1.005054571560692 1.0074367811649028 1.009870227743124 1.015291642195351 1.0215402349577258 1.028103311952201 1.0328549941494138
8 104 -0.015823038685172763 -0.003920300258796154 0.004751251643782381 0.026475564058712514 0.9496666076845878 0.966414507467494 0.9787606291675629 0.9907882681198636 0.9940167404481339 0.9960263295885489 0.9962572544638914 0.9970209174880873 0.9979804003719551 0.9991247146929996 1.0001459924581293 1.000271903828135 1.000624388492407 1.0010553191304707 1.0011073328306699 1.001658345252273 1.0026071409648531 1.0028003075069087 1.005054571560692 1.0074367811649028 1.009870227743124 1.015291642195351 1.0215402349577258 1.028103311952201 1.0328549941494138
9 117 -0.015823038685172763 -0.003920300258796154 0.004751251643782381 0.026475564058712514 0.9496666076845878 0.966414507467494 0.9787606291675629 0.9907882681198636 0.9940167404481339 0.9960263295885489 0.9962572544638914 0.9970209174880873 0.9979804003719551 0.9991247146929996 1.0001459924581293 1.000271903828135 1.000624388492407 1.0010553191304707 1.0011073328306699 1.001658345252273 1.0026071409648531 1.0028003075069087 1.005054571560692 1.0074367811649028 1.009870227743124 1.015291642195351 1.0215402349577258 1.028103311952201 1.0328549941494138
10 130 -0.015823038685172763 -0.003920300258796154 0.004751251643782381 0.026475564058712514 0.9496666076845878 0.966414507467494 0.9787606291675629 0.9907882681198636 0.9940167404481339 0.9960263295885489 0.9962572544638914 0.9970209174880873 0.9979804003719551 0.9991247146929996 1.0001459924581293 1.000271903828135 1.000624388492407 1.0010553191304707 1.0011073328306699 1.001658345252273 1.0026071409648531 1.0028003075069087 1.005054571560692 1.0074367811649028 1.009870227743124 1.015291642195351 1.0215402349577258 1.028103311952201 1.0328549941494138
