% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=123456, Mon Jun 23 12:49:21 2025
1 13 -0.02721937521874127 -0.0047043903485098106 0.004134361780679894 0.016347222648222585 0.9673960718963849 0.9720901142383348 0.9783557922464099 0.9842671738080592 0.9896769145027311 0.9918239789689606 0.994256671176495 0.996486918688157 0.996841487248926 0.997890386990384 0.9984788663030627 0.998553183687694 0.9989998393620863 0.999235946002785 0.9994154912562512 1.0002741812561748 1.00163150293558 1.0024268456450733 1.003181750899053 1.0034593946951675 1.0054061260827225 1.008863002967555 1.0210501339783664 1.0341670154019598 1.0521387541513154
2 26 -0.03295414635495704 -0.0069802723990159184 0.004842614048333889 0.024519292441850745 0.9673960718963849 0.9720901142383348 0.9783557922464099 0.9842671738080592 0.9896769145027311 0.9918239789689606 0.994256671176495 0.996486918688157 0.996841487248926 0.997890386990384 0.9984788663030627 0.998553183687694 0.9989998393620863 0.999235946002785 0.9994154912562512 1.0002741812561748 1.00163150293558 1.0024268456450733 1.003181750899053 1.0034593946951675 1.0054061260827225 1.008863002967555 1.0210501339783664 1.0341670154019598 1.0521387541513154
3 39 -0.03550579442445044 -0.0076842421767999766 0.006214014513365429 0.03580246768845259 0.9673960718963849 0.9720901142383348 0.9783557922464099 0.9842671738080592 0.9896769145027311 0.9918239789689606 0.994256671176495 0.996486918688157 0.996841487248926 0.997890386990384 0.9984788663030627 0.998553183687694 0.9989998393620863 0.999235946002785 0.9994154912562512 1.0002741812561748 1.00163150293558 1.0024268456450733 1.003181750899053 1.0034593946951675 1.0054061260827225 1.008863002967555 1.0210501339783664 1.0341670154019598 1.0521387541513154
4 52 -0.043614067994555215 -0.01039586697256625 0.007637184382218418 0.04022839797044206 0.9673960718963849 0.9720901142383348 0.9783557922464099 0.9842671738080592 0.9896769145027311 0.9918239789689606 0.994256671176495 0.996486918688157 0.996841487248926 0.997890386990384 0.9984788663030627 0.998553183687694 0.9989998393620863 0.999235946002785 0.9994154912562512 1.0002741812561748 1.00163150293558 1.0024268456450733 1.003181750899053 1.0034593946951675 1.0054061260827225 1.008863002967555 1.0210501339783664 1.0341670154019598 1.0521387541513154
5 65 -0.06054961117376037 -0.010899022678783891 0.010904813506452175 0.04985997945976882 0.9673960718963849 0.9720901142383348 0.9783557922464099 0.9842671738080592 0.9896769145027311 0.9918239789689606 0.994256671176495 0.996486918688157 0.996841487248926 0.997890386990384 0.9984788663030627 0.998553183687694 0.9989998393620863 0.999235946002785 0.9994154912562512 1.0002741812561748 1.00163150293558 1.0024268456450733 1.003181750899053 1.0034593946951675 1.0054061260827225 1.008863002967555 1.0210501339783664 1.0341670154019598 1.0521387541513154
6 78 -0.06350233874065826 -0.011978841050148507 0.009975077886873102 0.05720923733679106 0.9673960718963849 0.9720901142383348 0.9783557922464099 0.9842671738080592 0.9896769145027311 0.9918239789689606 0.994256671176495 0.996486918688157 0.996841487248926 0.997890386990384 0.9984788663030627 0.998553183687694 0.9989998393620863 0.999235946002785 0.9994154912562512 1.0002741812561748 1.00163150293558 1.0024268456450733 1.003181750899053 1.0034593946951675 1.0054061260827225 1.008863002967555 1.0210501339783664 1.0341670154019598 1.0521387541513154
7 91 -0.06906600187101855 -0.012469889267179336 0.01218060871246565 0.06826949801942511 0.9673960718963849 0.9720901142383348 0.9783557922464099 0.9842671738080592 0.9896769145027311 0.9918239789689606 0.994256671176495 0.996486918688157 0.996841487248926 0.997890386990384 0.9984788663030627 0.998553183687694 0.9989998393620863 0.999235946002785 0.9994154912562512 1.0002741812561748 1.00163150293558 1.0024268456450733 1.003181750899053 1.0034593946951675 1.0054061260827225 1.008863002967555 1.0210501339783664 1.0341670154019598 1.0521387541513154
8 104 -0.06996424055237423 -0.013704323525434433 0.012345855296255787 0.07796489348496755 0.9673960718963849 0.9720901142383348 0.9783557922464099 0.9842671738080592 0.9896769145027311 0.9918239789689606 0.994256671176495 0.996486918688157 0.996841487248926 0.997890386990384 0.9984788663030627 0.998553183687694 0.9989998393620863 0.999235946002785 0.9994154912562512 1.0002741812561748 1.00163150293558 1.0024268456450733 1.003181750899053 1.0034593946951675 1.0054061260827225 1.008863002967555 1.0210501339783664 1.0341670154019598 1.0521387541513154
9 117 -0.0768778678929791 -0.014867704286325313 0.010980664891057213 0.08401047604995952 0.9673960718963849 0.9720901142383348 0.9783557922464099 0.9842671738080592 0.9896769145027311 0.9918239789689606 0.994256671176495 0.996486918688157 0.996841487248926 0.997890386990384 0.9984788663030627 0.998553183687694 0.9989998393620863 0.999235946002785 0.9994154912562512 1.0002741812561748 1.00163150293558 1.0024268456450733 1.003181750899053 1.0034593946951675 1.0054061260827225 1.008863002967555 1.0210501339783664 1.0341670154019598 1.0521387541513154
10 130 -0.07670198774487642 -0.01449539467182863 0.013628148933532529 0.09275666456235013 0.9673960718963849 0.9720901142383348 0.9783557922464099 0.9842671738080592 0.9896769145027311 0.9918239789689606 0.994256671176495 0.996486918688157 0.996841487248926 0.997890386990384 0.9984788663030627 0.998553183687694 0.9989998393620863 0.999235946002785 0.9994154912562512 1.0002741812561748 1.00163150293558 1.0024268456450733 1.003181750899053 1.0034593946951675 1.0054061260827225 1.008863002967555 1.0210501339783664 1.0341670154019598 1.0521387541513154
